GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionHealthCheckServicesSettings,67,10,0,0,16,5,16,4,16,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,InstanceGroupManagersClient.ListErrorsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,TargetHttpProxiesSettings,82,10,0,0,19,5,19,4,19,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,TargetInstancesClient.ListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionInstanceGroupsClient.ListInstancesPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionInstanceGroupManagersClient.ListPerInstanceConfigsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,FirewallPoliciesClient.ListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionBackendServicesSettings.Builder,71,14,0,0,21,4,16,3,16,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionSslCertificatesClient.ListPagedResponse,0,20,0,0,0,5,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,SubnetworksClient,78,292,0,0,23,96,18,39,18,39
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionNetworkFirewallPoliciesSettings.Builder,131,14,0,0,36,4,31,3,31,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionInstanceGroupsClient,58,114,0,0,18,37,13,15,13,15
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionAutoscalersClient.ListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,SslPoliciesClient.ListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,GlobalPublicDelegatedPrefixesClient.ListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,TargetVpnGatewaysClient.ListPagedResponse,0,20,0,0,0,5,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,ProjectsClient.GetXpnResourcesPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,VpnTunnelsClient.ListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,BackendBucketsClient.ListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionCommitmentsClient.ListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,UrlMapsClient.AggregatedListPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionNetworkFirewallPoliciesClient.ListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,ServiceAttachmentsSettings.Builder,75,14,0,0,22,4,17,3,17,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,InstanceGroupManagersClient.ListManagedInstancesFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,ReservationsClient.ListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,UrlMapsClient.AggregatedListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,InstancesClient.AggregatedListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,TargetHttpsProxiesClient.ListPagedResponse,0,20,0,0,0,5,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,VpnTunnelsClient.AggregatedListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,LicenseCodesSettings.Builder,35,14,0,0,12,4,7,3,7,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,NodeGroupsClient.AggregatedListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionSecurityPoliciesClient.ListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,ForwardingRulesClient.AggregatedListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,PacketMirroringsClient.AggregatedListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionDisksSettings.Builder,103,14,0,0,29,4,24,3,24,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,ServiceAttachmentsClient.ListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,InstanceTemplatesClient,58,168,0,0,18,55,13,24,13,24
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,MachineTypesClient.AggregatedListPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RoutersSettings,97,10,0,0,22,5,22,4,22,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionTargetHttpsProxiesClient.ListPagedResponse,0,20,0,0,0,5,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,GlobalNetworkEndpointGroupsClient.ListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,NodeGroupsClient.AggregatedListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionOperationsClient,50,111,0,0,16,35,11,15,11,15
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,SnapshotsClient,62,190,0,0,19,54,14,27,14,27
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,SubnetworksSettings,112,10,0,0,26,5,25,4,25,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,InstancesSettings.Builder,335,14,0,0,87,4,82,3,82,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,ExternalVpnGatewaysSettings.Builder,63,14,0,0,19,4,14,3,14,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RoutersClient.AggregatedListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,InstanceGroupsClient.ListInstancesFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,BackendServicesClient.AggregatedListPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionHealthCheckServicesSettings.Builder,59,14,0,0,18,4,13,3,13,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,GlobalPublicDelegatedPrefixesClient.ListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,InstanceGroupManagersClient.AggregatedListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,SecurityPoliciesClient.ListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,HealthChecksClient.AggregatedListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,GlobalOrganizationOperationsSettings.Builder,39,14,0,0,13,4,8,3,8,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,ExternalVpnGatewaysSettings,72,10,0,0,17,5,17,4,17,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,InstanceTemplatesClient.ListPagedResponse,0,20,0,0,0,5,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,InstancesClient.ListPagedResponse,0,20,0,0,0,5,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,SslPoliciesClient.ListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionInstanceGroupManagersSettings.Builder,159,14,0,0,43,4,38,3,38,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionSslCertificatesSettings.Builder,51,14,0,0,16,4,11,3,11,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,NetworkEdgeSecurityServicesSettings.Builder,59,14,0,0,18,4,13,3,13,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,ZonesSettings,37,10,0,0,10,5,10,4,10,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,TargetTcpProxiesClient.ListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,NetworkEdgeSecurityServicesClient.AggregatedListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,SubnetworksSettings.Builder,95,14,0,0,27,4,22,3,22,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,PacketMirroringsClient,66,177,0,0,20,57,15,24,15,24
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,SslCertificatesSettings.Builder,55,14,0,0,17,4,12,3,12,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,GlobalNetworkEndpointGroupsClient.ListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,SecurityPoliciesSettings.Builder,95,14,0,0,27,4,22,3,22,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,VpnGatewaysClient.AggregatedListPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,GlobalPublicDelegatedPrefixesClient.ListPagedResponse,0,20,0,0,0,5,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionHealthCheckServicesClient.ListPagedResponse,0,20,0,0,0,5,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,AcceleratorTypesSettings,42,10,0,0,11,5,11,4,11,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,NetworkEndpointGroupsClient.ListNetworkEndpointsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,NodeTemplatesClient,62,201,0,0,19,65,14,27,14,27
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,TargetVpnGatewaysSettings,62,10,0,0,15,5,15,4,15,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,InstanceGroupsClient.AggregatedListPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,SnapshotsSettings,82,10,0,0,19,5,19,4,19,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionNotificationEndpointsClient.ListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,TargetHttpProxiesClient.ListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,SubnetworksClient.ListUsableFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,AutoscalersClient.ListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,GlobalForwardingRulesClient.ListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,NetworksClient.ListPeeringRoutesFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,ReservationsClient,70,249,0,0,21,83,16,33,16,33
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,AcceleratorTypesClient,54,84,0,0,17,23,12,12,12,12
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,NetworkFirewallPoliciesClient.ListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,TargetHttpProxiesClient.AggregatedListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionOperationsClient.ListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,ImagesClient.ListPagedResponse,0,20,0,0,0,5,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,TargetTcpProxiesSettings.Builder,67,14,0,0,20,4,15,3,15,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionDisksClient.ListPagedResponse,0,20,0,0,0,5,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,PublicDelegatedPrefixesClient.ListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,MachineImagesSettings.Builder,63,14,0,0,19,4,14,3,14,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,InterconnectsSettings,72,10,0,0,17,5,17,4,17,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,NodeTemplatesClient.ListPagedResponse,0,20,0,0,0,5,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionCommitmentsClient.AggregatedListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionTargetHttpProxiesClient,62,133,0,0,19,47,14,18,14,18
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,TargetSslProxiesClient.ListPagedResponse,0,20,0,0,0,5,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionSslCertificatesSettings,57,10,0,0,14,5,14,4,14,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,GlobalPublicDelegatedPrefixesSettings.Builder,59,14,0,0,18,4,13,3,13,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,InterconnectsClient,62,144,0,0,19,47,14,21,14,21
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,TargetPoolsClient,82,273,0,0,24,93,19,36,19,36
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,TargetInstancesClient.AggregatedListPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,SslCertificatesClient.AggregatedListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,ResourcePoliciesClient.AggregatedListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,AddressesClient.AggregatedListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,VpnGatewaysClient.AggregatedListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,PublicDelegatedPrefixesClient.AggregatedListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionSecurityPoliciesSettings,67,10,0,0,16,5,16,4,16,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,MachineTypesClient.ListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,NetworkEndpointGroupsClient.AggregatedListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,NetworksSettings.Builder,99,14,0,0,28,4,23,3,23,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,InstanceGroupsClient.ListPagedResponse,0,20,0,0,0,5,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionInstanceGroupsClient.ListInstancesFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,FirewallsSettings.Builder,67,14,0,0,20,4,15,3,15,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,NodeTypesSettings.Builder,39,14,0,0,13,4,8,3,8,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,ResourcePoliciesClient.ListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,TargetTcpProxiesClient.ListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,NetworksClient,82,251,0,0,24,79,19,36,19,36
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionHealthChecksSettings.Builder,67,14,0,0,20,4,15,3,15,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,InstanceGroupManagersClient.ListPerInstanceConfigsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,InterconnectLocationsSettings,37,10,0,0,10,5,10,4,10,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionInstancesClient,50,43,0,0,16,15,11,6,11,6
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,TargetHttpsProxiesClient,86,252,0,0,25,84,20,36,20,36
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionHealthChecksClient,66,157,0,0,20,53,15,21,15,21
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,NodeTypesClient.ListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionAutoscalersClient.ListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,ReservationsClient.ListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionsClient,50,61,0,0,16,15,11,9,11,9
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,GlobalOperationsClient.ListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,InterconnectAttachmentsSettings.Builder,63,14,0,0,19,4,14,3,14,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,MachineTypesSettings.Builder,39,14,0,0,13,4,8,3,8,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,DisksClient.ListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,TargetPoolsClient.ListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,GlobalAddressesClient.ListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,TargetHttpsProxiesClient.AggregatedListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,InstancesClient.ListReferrersPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,AcceleratorTypesClient.AggregatedListPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,AutoscalersClient.AggregatedListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,DiskTypesClient.AggregatedListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,DiskTypesClient.AggregatedListPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionCommitmentsSettings,62,10,0,0,15,5,15,4,15,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,FirewallPoliciesClient.ListPagedResponse,0,20,0,0,0,5,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,ForwardingRulesClient.ListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,VpnGatewaysClient.ListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,InstanceGroupManagersClient.ListErrorsPagedResponse,0,20,0,0,0,5,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,ZoneOperationsClient,50,111,0,0,16,35,11,15,11,15
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionTargetHttpProxiesClient.ListPagedResponse,0,20,0,0,0,5,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,InstancesClient.ListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,SslPoliciesClient.ListPagedResponse,0,20,0,0,0,5,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionTargetHttpsProxiesSettings,87,10,0,0,21,5,20,4,20,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,GlobalPublicDelegatedPrefixesClient,62,123,0,0,19,41,14,18,14,18
